Job ID,Job Title,Company,Job_Description,Job Profile
3462452996,Machine Learning Engineer,Expand AI,"Are you a seasoned machine learning/data science practitioner?




Does delivering impact while building scalable, robust AI applications excite you?




Here at Expand AI, we are automating the data labeling process to help AI companies build high-performing ML models.




A high amount of training data is required to train the ML model to perform accurately. This training data is prepared by labeling unlabeled raw data.




Currently, manual labeling is what is commonly used.




Manual data labeling has the following key pain points:




1. The labels are prone to human errors especially if the annotators don't have the right domain knowledge.




2. It takes a lot of time to manually annotate data, with annotators taking weeks or months to label data depending on the volume and the use case.




3. The manual data labeling process is costly with manual data labeling companies charging per annotation.




4. Data privacy can also become an issue with manual data labeling companies not being able to ensure 100% data privacy at scale.




At Expand AI, we have automated the data labeling process to solve the key pain points that exist with manual data labeling:




1. We provide >95% accurate labels regardless of the domain the data belongs to because our ML models can be made to be domain-specific very easily.




2. Our ML models can label each data point in one second on average and as a result, we've been able to reduce the turnaround time by at least 70%.




3. Because we use ML models to annotate data we can charge per example point instead of per annotation point and as a result, we're able to reduce unnecessary spending on data labeling.




4. We ensure 100% data privacy at scale.




AI/ML at Expand AI




A tangible impact on customer/patron experiences is the constant cornerstone for 'models in production.' Curiosity, humility, continuous learning, excellence, and a bias for action - are a few words that summarize the colleagues you will be collaborating with across engineering, product, and business teams. Some of the problem statements being solved at Expand AI with AI/ML are:




Generating highly accurate labeling predictions for data points in a very low turnaround time - one second per data point (image/sentence) on average.
Making it easy to make the models domain-specific so that the models can give accurate predictions for any use case that the data may belong to.




Qualifications:




Bachelor's/Masters's degree in Computer Science or any other STEM degree. Preferably graduated with high distinction.
Should have extensive experience with building ML models in a company setting for commercial purposes and should have a good understanding of different ML algorithms.
Must have specialization/strong expertise in sub-area like recommendation systems, NLP, computer vision, and MLOps.
Working know-how of dealing with large-scale data sets.
Clear spike in either dealing with extensive data, statistics, driving impact, ML algorithms know-how, and DL architectures.
Expertise in programming and scripting.
Show more ",Machine Learning Engineer
3492347434,Machine Learning Engineer,Rain,"At Rain, our mission is to radically reduce the cost of artificial intelligence. To help us with this ambitious goal, we’re looking to grow our Machine Learning Engineering Team.




This is a remote role, so you can work from anywhere in the United States.







Responsibilities:

Applying quantization techniques on a variety of edge learning workloads, benchmarking them on a pseudo-hardware simulator
Development, implementation, and deployment of state-of-the-art on-device learning techniques (including continual/online/lifelong learning)
Deployment of state-of-the-art deep learning model compression techniques (extreme quantization, weight and activation sparsity, growing and pruning, knowledge distillation, etc.)
Optimizing (accelerating) pseudo hardware simulators through software development, distributed computing and custom cuda kernels







Qualifications:

PhD in Computer Science, Machine Learning, Mathematics or similar field or equivalent education and experience
2+ years of deploying quantized deep learning models in an industrial setting
2+ years industry/academic experience with deep learning algorithm development and optimization
2+ years software engineering experience in an academic or industrial setting
Understanding of modern deep learning architectures, such as MLPs, CNNs, RNNs, LSTMs, GRUs, Transformers, and MLP-mixers, a variety of training methods, and advanced hyper-parameter tuning methods
Deep knowledge of state-of-the-art quantization techniques including post training quantization, quantization aware training and quantized training
Extensive experience with deep learning frameworks, such as PyTorch, TensorFlow, and Jax
Advanced proficiency in Python and C++







Preferred qualifications

Background in digital computer architecture
Extensive knowledge of most recent techniques and publications in deep learning model compression, including the subfields of ultra-low precision quantization for both inference and training, growing and pruning networks, weight sparsity, activation sparsity, gradient sparsity, attention sparsity, and knowledge distillation
Deep knowledge of state-of-the-art techniques for on-device learning (ideally including continuous/online learning)
Experience with parallel computing, GPU/CUDA, DSP, and OpenCL
A track record of deep learning publications in top journals







The anticipated annual base salary for this position is $200,000 - $280,000. This range does not include any other compensation components or other benefits that an individual may be eligible for.

Show more ",Machine Learning Engineer
3481394760,Machine Learning Engineer,Technical Source,"What You'll Do as a Machine Learning Engineer

We are looking for a Machine Learning Engineer to join a team responsible for integrating expert knowledge, statistical and machine learning models in the treatment plans. You will work in close collaboration with colleagues from a larger Treatment Planning group and with clinical experts, focusing on machine learning solutions for a medical device. As a Machine Learning Engineer, you will design, implement, and train models, and implement them in robust and reliable production solutions.

Qualifications for Machine Learning Engineer

Bachelor or above degree in Computer Science, Applied Mathematics, or relevant engineering disciplines.
5+ years of professional experience in machine learning, data science or data analytics roles.
Practical experience implementing Machine Learning solutions in production using AWS cloud stack
Excellent knowledge of Python, including numpy, pandas, sklearn libraries.
Excellent knowledge of SQL.
Basic familiarity with C++ or C#.
Knowledge of the theoretical foundations of statistical data analysis and hypothesis testing apparatus.

Compensation & Benefits for Machine Learning Engineer

Salary:

$125,000.00 - $135,000.00 per year

Benefits:

Dental insurance
Health insurance
Vision insurance
Paid Time Off

Schedule:

8 hour shift
Tuesday, Wednesday, Thursday onsite




--No C2C or Visa sponsorship at this time--

Show more ",Machine Learning Engineer
3494796956,Machine Learning Engineer,INTELLIGEN,"About the company:




An innovative business that brings together the brightest minds to transform the way people go around their daily lives. They create better everyday experiences for their customers both in the big picture, and the fine detail.

The team has a culture of its own, which involves an innate desire to do things differently trying to find the best solution for business needs and push tech to the limit. No matter how experienced you are, be prepared to learn a lot! The successful candidate will be part of a cohesive, experienced team all working towards the same goal!




About the role:




The primary goal of this role is to help design and build a state of the art Machine Learning Platform working collaboratively with Data Scientists and other ML developers. This role requires swift execution of Big Data processing, Machine Learning and ML Ops best practice on terabytes of data. The successful candidate will be working as part of the ML Development chapter and closely collaborating with Data Scientists. Be prepared to build Cloud based cutting edge ML platforms, pipelines and experiment with Big Data and ML tech available on the market.




Requirements:




Bachelor or above degree in Computer Science
2+ years of commercial software development experience
Good communication and stakeholder management skills
Strong Python, SQL and Linux
Docker experience (Kubernetes is a plus)
Experience with streaming technologies
Experience of designing and implementing complex cloud solutions




Nice to have:

Experience of building production grade ML feature stores, model stores or ML pipelines in GCP or AWS
GCP Cloud Engineer or above level of certification




Calling out to junior software engineers with advanced Python skills and a passion for Machine Learning! If this is you, APPLY NOW!

Show more ",Machine Learning Engineer
3462405999,AI / Machine Learning Engineer Intern,Lockheed Martin,"Description:By bringing together people that use their passion for purposeful innovation, at Lockheed Martin we keep people safe and solve the world's most complex challenges. Our people are some of the greatest minds in the industry and truly make Lockheed Martin a great place to work. With our employees as our priority, we provide diverse career opportunities designed to propel development and boost agility. Our flexible schedules, competitive pay, and comprehensive benefits enable our employees to live a healthy, fulfilling life at and outside of work. At Lockheed Martin, we place an emphasis on empowering our employees by fostering innovation, integrity, and exemplifying the epitome of corporate responsibility. Your Mission is Ours




The Lockheed Martin Artificial Intelligence Center (LAIC) team is seeking AI / Machine Learning Engineer Intern to support the AI Integration team and product portfolio, focusing on the Cognitive Modules program. The team is focused on exploiting small, innovative teams to rapidly iterate and mature solutions from prototypes to deployment for utilization across the enterprise and in the field for our customers.




The selected candidate will focus on the development of technologies and products that leverage Artificial Intelligence to provide discriminating capability to our customers. This will require engagement in every phase of the system development lifecycle including requirements generation, system and software design, implementation, integration, and flight test. Activities will range from low TRL research, proof of concepts, development of prototypes, building demonstrators, and transition to production. The selected candidate can expect to utilize current AI paradigms including computer vision, deep learning, and reinforcement learning, applying these techniques to solve complex problems and field innovative solutions.




Must exhibit self-motivation, a strong work ethic, time management and interpersonal skills.




The selected candidate can potentially work at any major Lockheed Martin facility or remotely.




Basic Qualifications




Pursuing a Bachelor’s or Master's Degree in Engineering, Computer Science from an accredited college in a related discipline
Experience with Python and major libraries used in AI/ML development (e.g. NumPy, OpenCV, Scikit Learn, Pandas, etc.)
Must be a US Citizen




Desired Skills




Experience with automated unit-, integration-, and system-level testing
Expertise in writing clean, maintainable code with loose coupling and high cohesion
Strong understanding of object-oriented design principles (e.g. SOLID, the Package Principles) and software design patterns




Clearance Level: None




Other Important Information You Should Know




Expression of Interest: By applying to this job, you are expressing interest in this position and could be considered for other career opportunities where similar skills and requirements have been identified as a match. Should this match be identified you may be contacted for this and future openings.




Ability to Work Remotely: Part-time Remote Telework: The employee selected for this position will work part of their work schedule remotely and part of their work schedule at a designated Lockheed Martin facility. The specific weekly schedule will be discussed during the hiring process.




Work Schedules: Lockheed Martin supports a variety of alternate work schedules that provide additional flexibility to our employees. Schedules range from standard 40 hours over a five day work week while others may be condensed. These condensed schedules provide employees with additional time away from the office and are in addition to our Paid Time off benefits.




Schedule for this Position: Part-Time as assigned by leader




Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.




Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.




As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.




Job.Qualifications




BASIC QUALIFICATIONS:




Lockheed Martin is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.




Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.




As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.




Experience Level




Co-op/Summer Intern
Show more ",Machine Learning Engineer
3478399505,Associate Python Machine Learning Engineer,ComplyAdvantage,"Description

We are looking for driven, talented Software Engineers with knowledge of Machine Learning to help us build our SaaS-based anti-money laundering solutions, which help organizations fight financial crime! We are building cutting edge solutions that help reveal the truth for a safer world and stop money ending up in the hands of terrorists. You will join the Entity Resolution team within the ComplyData group, engineering machine learning models, tooling and data pipelines for our linked data ecosystem.

About Us

Since launching in 2014, we have been on a mission to neutralize the risk of money laundering, terrorist financing, corruption, and other financial crime on a global scale. In that time, we have raised over $100m in funding, have four global hubs located in New York, London, Singapore and Cluj-Napoca and are backed by Ontario Teachers’, Index Ventures, Balderton Capital and Goldman Sachs.

We aim to grow to over 350 employees in the next 12 months, as we continue to fight the good fight against financial crime and help make compliance less painful for our client base of over 500 enterprises across 75 different countries. We're leveraging game-changing tech to help us on our mission as the financial industry’s leading source of AI-driven financial crime risk data and detection technology.

No fight against crime is complete without the right values, and we take ours very seriously!

Focus on the Team - We're Collaborative, Human, and Humble

Kaizen - We're Curious, Proactive and Agile

Deliver Results - We're Tenacious, Accountable and Focused

We can only defeat financial crime if we have the right people with the right values in place to do so, and we're committed to investing in passionate people who are experts in their field. Our culture and working environment is second to none - Don't believe us? See what our employees have to say on Glassdoor.

The Role

Software Engineers / Machine Learning Engineers on the Entity Resolution team will:


Work alongside Data Scientists to develop and productionize machine learning models for Entity Resolution
Build out the software ecosystem for Entity Resolution, including feature extraction and storage, workflow management, model delivery and more
Help the team to make the right technical and architectural decisions as we evolve and scale our systems
Integrate ML models into new and existing data pipelines to drive positive impacts for CA’s customers
Undertake prototyping and research work to determine the best approach to achieve the team’s goals


What does success look like after 3 months?

You’ll understand some of our customer’s pain points, how your work impacts them and what we’ll be delivering in the months ahead. You’ll also know enough about the data and software ecosystem at ComplyAdvantage to take ideas from prototypes to production.

You will have been involved in the development of new models and improvements to ER pipelines, resulting in improved data quality and satisfied customers.

You’ll have contributed to our internal tooling, enhancing the experiment management, MLOps and data management capabilities of the team, helping accelerate model delivery safely.

You will have participated in design and architectural conversations, shared ideas and advocated for both good engineering practice and customer value, making your mark on the team and its projects.

The Requirements

We’re looking for a smart and motivated individual that takes pride in their work and contributes to a positive and engaging working environment. You will be confident in your ability to deliver on the points covered above, taking into account the following:

Your ability to:


Communicate capably, and translate business requirements into technical solutions
Work as part of a cross-functional team in an agile environment
Analyse and problem solve effectively


Your experience of:


Writing maintainable, performant and well-tested code in Python
Delivering and supporting data-intensive applications in production and at scale
Development of machine learning models, or productionisation of machine learning prototypes
Deployment and support of machine learning models in production


The following are desirable, but not essential:


Bachelors or higher in Computer Science, Maths or adjacent subject
Experience with Entity Resolution, Record Linkage or other related topics
Experience working with cloud (AWS / Azure / GCP) or containerised infrastructure (Kubernetes / Docker / ArgoCD / Argo Workflow)
Comfort working with numeric computing libraries such as NumPy and Pandas
Experience with databases (MongoDB, PostgreSQL), message queues (Kafka) and data engineering workflows (batch processing, ETL, streaming)


Benefits

The benefits of working at ComplyAdvantage include the below;


Unlimited Time Off Policy
Flexible Working opportunities
Paid Sick Leave
Hybrid Working opportunities
Pension Contribution
Equity
Employee Assistance Programme
Parental Leave (Maternity, Paternity and Adoption too)
Cycle to work scheme
Season Ticket loan
Childcare benefits
Medical Insurance
Life Insurance
Eye Care Vouchers


At ComplyAdvantage diversity fuels our rocket ship and our commitment to inclusion across race, gender, age, religion, identity and experience drives us forward every day. We encourage everyone to apply and aspire to consider every application fairly.

We will handle your information in accordance with our Privacy Policy. For further information, please click here.
Show more ",Machine Learning Engineer
3492928979,Machine Learning Engineer (m/f/d),delphai,"Who We Are

delphai is in one of the most exciting phases of a startup: Over the past three years, we have developed our software and brand while creating relationships with well-known international organizations (e.g., ABB, Volkswagen, and Siemens). Our proprietary software suite uses state-of-the-art machine learning and natural language processing to sift through a wealth of big data on technology, business, and market developments to help decision-makers make more and better decisions, faster.

delphai allows users to thrive in their industries by revealing their best partners, future customers, and key competitors. delphai is a highly automated company data integration machine. Our software makes accessing and understanding tailored market data as easy as using a search engine but built for B2B.

Tasks

Apply advanced knowledge of data extraction and processing and build machine learning models that leverage our unique firmographics data
Implement cutting-edge NLP models from research in practical and scalable algorithms
Build and own end-to-end infrastructure from exploring data, designing, training, testing and deploying models to monitoring accuracy rates over time
Be a self-starter, eager to learn, and motivated by a passion for developing the best possible solutions to problems
Closely collaborate with a talented cross-functional team of data, MLOps, and software engineers to bring your algorithms to life


Requirements

Bachelor or master’s degree in statistics, econometrics, computer science, electrical or computer engineering, computational linguistics, or a related field
Minimum of 3 years hands-on-experience developing and deploying ML or DL models and developing applications using AI and NLP in a professional industrial setting
Demonstrated ability to design, implement, and evaluate information extraction models (NEL, key phrase extraction, relation extraction)
Experience working with and processing large text data sets or doing large-scale quantitative analysis
Proficiency in Python and experience with common ML frameworks and tools, libraries, data structures, and data modeling
Ability to write robust, production-ready code and familiarity with software engineering and architecture best practices
Up-to-date with state-of-the-art NLP breakthroughs, models, and architectures
A proactive, self-motivated, and flexible approach with the ability to work in a fast-paced startup environment
Strong communication skills and ability to work with multiple stakeholders
Excellent interpersonal skills and ability to work independently as well as within your team


Benefits

High level of responsibility and autonomy with a steep learning curve
A competitive salary
Generous educational budget tailored to your personal career goals
Flat hierarchies and short decision paths
Five weeks of paid vacation per year
Fruit basket and breakfast cereal bar
Language courses
Generous budget to spend on healthcare needs
Show more ",Machine Learning Engineer
3465566245,Machine Learning Engineer (m/f),GRiT Solutions,"Machine Learning Engineer

There's no secret on the rule for being number-one, it takes willingness to improve and determination to pursue it. At GRiT® it is all about the journey getting there. We trust talent and intelligence are important, yet passion and perseverance are key to achieving any goal.

We are Tech Passionate People, with Purpose, delivering solutions while building strong long-term relations.

People. Technology. Innovation. All-around it.

Prove your grit and join our Team!

Minimum Qualifications

+1 year of proven experience as a Machine Learning Engineer or similar role
Understanding of data structures, data modeling and software architecture
Proficiency with a deep learning framework such as TensorFlow or Keras
Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas
Expertise in visualizing and manipulating big datasets
Proficiency with OpenCV
Familiarity with Linux
Ability to select hardware to run an ML model with the required latency

Valued Qualifications

Excellent communication skills
Ability to work in a team
Outstanding analytical and problem-solving skills
BSc in Computer Science, Mathematics or similar field; Master’s degree is a plus

Apply Here

web:54.177.125.58:LinkedInBot/1.0 (compatible; Mozilla/5.0; +http://www.linkedin.com):2023-03-05 12:56:11
Show more ",Machine Learning Engineer
3491916637,Machine Learning Engineer,Broadgate,"ML Engineer




Design and develop meta data-driven frameworks for the ingestion , profiling, anomaly detection and data repairs
Design and develop a data profiler leveraging distributed computing engines like Spark for scalable and timely profiling of alternative data
Design and develop an anomaly detection framework for detecting anomalies based on trends, seasonality, change points, custom calendars etc.
Design and develop a data enrichment framework for the enrichment of alternative data with reference data like Tickers, CUSIPs, SEDOLs, Sectors and non financial information relevant to the dataset.
Design and develop a fully auditable data repair framework for imputation and repair of any missing and incorrect data
Design and develop an ML Ops framework for ensuring true immutability and reproducibility of the models on the Data Engineering workspace
Design and develop data quality frameworks for data completeness, accuracy and integrity




Experience




Experience working with alternative data
Experience with Cloud, Distributed computing and Data Science
Excellent communication and presentation skills. Proven ability to connect with internal and external stakeholders and excel in a fast-paced environment.
5-7 years of financial industry experience
5-7 years of AI and Big Data Experience

Show more ",Machine Learning Engineer
3491759979,Machine Learning Engineer (NLP),Acceler8 Talent,"Machine Learning Engineer (NLP)




This MIT spinout is currently seeking a Machine Learning Engineer (NLP) to join an innovative company bringing automation and optimization services to new heights. This company is applying for cutting-edge advances in operations research and machine learning to solve real-world challenges that will transform navigation for the future.







Based in the Greater Boston area, you will have the chance to solve complex problems and see your solutions come to life in different industries through the use of an ML microservice platform that utilizes Natural Language Processing, Deep Learning, and Computer Vision.







Our ideal Machine Learning Engineer (NLP) would have a background in researching Machine Learning algorithms and implementing different recommendation models. A passion for writing code would be preferred and the ability to design and apply NLP algorithms to create a better understanding.







We can offer our Machine Learning Engineer (NLP):

A chance to develop the next generation of technology
A culture rooted in diversity that offers our employees the opportunity to work with some of the best scientists, engineers, and coders from around the globe
Expansive benefits coupled with the promise of exciting technical innovation
Flexibility to work from anywhere in the world for one month a year
$1,000 bonus to take 5 consecutive days off each year
Daily catered lunches







Key Skills: Data Scientist, Data Science, Python, Tensorflow, Pytorch, OCR, NLP, Natural Language Processing, Mahine Learning, Machine Learning Algorithms, Deep Learning, Deep Learning Models, C++, Engineer, Design, Computer Vision, Microservices

Show more ",Machine Learning Engineer
3491975082,Machine Learning Engineer - REMOTE,Caption Health,"About Caption Health




Caption Health’s mission is to detect disease early – when there is the highest potential for impact – by leveraging artificial intelligence and ultrasound. Our breakthrough AI platform enables any healthcare professional to perform high-quality ultrasound exams for early disease detection, in convenient and lower-cost outpatient settings including patients’ homes. It was recognized as one of TIME’s 100 Best Inventions of 2021 and one of Fast Company’s Next Big Things in Health Tech.




Through our work with health plans, providers, patients, and industry partners, we are transforming care, expanding access, and reducing costs.




To learn more, visit captionhealth.com.




We are seeking an experienced Machine Learning Engineer to join our team and make an impact! This role is responsible for developing, benchmarking, validating, and deploying a wide variety of deep neural network architectures for the purpose of extracting clinically-relevant knowledge from ultrasound images.




Salary range: $153,000-$171,000




Your base pay will depend upon many factors, including your skills, qualifications, experience, and location. All ranges are subject to change.




Responsibilities




Develop deep learning model training and testing pipelines to assess the performance on clinically-relevant image processing tasks
Organize data for labeling and annotation and subsequently integrate datasets into training pipelines as part of an iterative model improvement process
Keep up with literature on state-of-the-art deep learning techniques in order to implement the latest into our networks and pipelines
Develop machine-learning algorithms on a breadth of software frameworks (Keras, TensorFlow, PyTorch, scikit-learn)
Contribute to deployment of models on a diversity of hardware platforms, including mobile devices
Read relevant medical literature to be able to develop sound validation procedures/metrics
Share theoretical and practical ideas in deep learning and machine learning with the rest of the team
Perform other duties as assigned


Requirements




Minimum bachelor’s degree (master’s or Ph.D. preferred) in Computer Science, Electrical/Biomedical Engineering, Physics, Neuroscience, Statistics, Mathematics, or related fields
5+ years of combined academic and/or industry experience in training, testing, developing, and analyzing deep neural networks (recurrent, convolutional, spatiotemporal, attention-based)
Experience in developing and tuning custom neural network components such as layers and losses based on scientific literature
Deep theoretical and practical knowledge of machine learning principles and deep neural network techniques (separable and 3D convolutions, inference acceleration frameworks, network compression, adversarial training, etc.)
Knowledge of computer vision and image processing techniques and methods
Experience with Python and the Python scientific stack (numpy, scipy, matplotlib, pandas, scikit-learn, scikit-image)
Advanced experience with at least one major deep learning framework (Tensorflow, Keras, PyTorch, etc.)
Experience with writing production code, testing frameworks, and code review process
Strong teamwork ethic, communication skills, and passion for learning
Proficient with Microsoft 365 or similar software
Preferred qualifications:
Knowledge of C++ in an industry context is a plus
Experience working with medical imaging data and familiarity with the DICOM data format
Publications in top-tier machine learning journals or conferences is a plus


Caption Health is an Equal Employment Opportunity employer that proudly pursues and hires a diverse workforce. Caption Health does not make hiring or employment decisions on the basis of race, color, religion or religious belief, ethnic or national origin, nationality, sex, gender, gender-identity, sexual orientation, disability, age, military or veteran status, or any other basis protected by applicable local, state, or federal laws or prohibited by Company policy. Caption Health strives for a healthy and safe workplace and strictly prohibits harassment of any kind. Pursuant to the San Francisco Fair Chance Ordinance and other similar state laws and local ordinances, and its internal policy.
Show more ",Machine Learning Engineer
3473306382,Machine Learning Engineer,Cubiq Recruitment,"Machine Leaning Engineer (Deep / Reinforcement Learning)

Artificial Intelligence

San Francisco/ Hybrid

$120,000 - 200,000




Do you want to work with one of the hottest artificial intelligence scale-ups on the planet? We’re partnered with an AI house, one of the most heavily invested in start-ups within research, recently securing $100m and are now working across various sectors such as Energy, EDA and logistics etc... We’re looking for Machine Learning Engineers(Mid-level to Senior) to work alongside some of the brightest minds within Reinforcement Learning that come from the likes of Oxford, Cambridge and MIT, as they grow their new San Francisco office.




You will collaboratively work with them and others across the globe in researching and solving Reinforcement & Machine Learning problems with real world applications. For example, they are contributing to research efforts within the ongoing Covid-19 pandemic from a protein discovery perspective in collaboration with BioNTech, as well as other sectors including but not limited to industrial automation, rail, logistics and energy. You will also work with cutting-edge companies like Google and Nvidia on collaboration projects that are both challenging and the chance to use the latest cutting-edge hardware to deploy next generation industry solutions.




To be successful in this role you will design and deploy clean, highly scalable algorithms based on SOTA ML and deep learning methodologies and apply your expansive knowledge of recent, topical research domains to design novel solutions for industry. Ideally you will come from an academic background, at minimum masters level but PhD is preferred within computer science, operational research or reinforcement learning.




Background in Deep or preferably reinforcement learning algorithms and models
Designing, deploying and debugging production standard Python code, knowledge of C++ is very advantageous.
Extensive knowledge of libraries including Tensorflow, Pytorch and Jax
Previous use of CI/CD tools for automation of building and deploying ML projects




In return the benefits package is vast, including healthcare, performance based bonus, shares, gym membership and enhanced annual leave entitlement. Salaries are flexible and generous.




This role is open to US Citizens and Permanent residents/ green card holders only




This company is an equal opportunity employer and value diversity. They do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.




** If you're interested in this opportunity, please submit your CV via the link provided **




Cubiq Recruitment is recognised as a trusted supplier of permanent, contract and interim recruitment services to AI, Software, ERP, Engineering, Manufacturing and Commercial sectors. Our teams of specialist recruiters operate across all core commercial engineering & technology disciplines and specialist areas.

If you're interested in finding out more about this opportunity, please submit your CV via the link provided and we will contact you shortly for a confidential discussion.

Show more ",Machine Learning Engineer
3473876025,Senior Machine Learning Research Engineer,Canopy,"Canopy is a brand-new company with a unique mission, solving for one of the biggest and growing challenges vehicle owners face – the threat of theft. A start-up with a compelling proposition, patented cutting-edge AI technology, and a unique layer of expert monitoring from security specialists, we’re backed by Ford and ADT. Together, we’re determined to help vehicle owners stay one step ahead of potential threats by warning them before they happen. Our next step is to take our service to market and write the next big security technology success story. We’re all in. Are you?

The Canopy team is a global product team delivering connected security solutions for vehicles which deliver customers ultimate peace of mind. You would be joining a team of highly motivated individuals in a fast-paced environment where cross-functional sub-teams are all working towards a common goal. This is an opportunity to build impactful products that are deployed in the real world.

As a Machine Learning Research Engineer within the “Vehicle Tamper” team your role will revolve around building artificially intelligent solutions to tackle vehicle and contents theft. You should have a passion for solving real world problems by finding innovative solutions and pushing the boundaries of what is possible.

Major Responsibilities:

Plan and perform rapid prototyping of machine learning techniques applied to solving Canopy's specific problem set;
Undertake exploratory analysis to inform experimentation and research directions;
Make improvements to model architectures and training procedures of machine learning models;
Implement tools, libraries and frameworks to speed up and enable new research;
Report and present software developments, experimental results and data analysis clearly and efficiently;
Define and improve best practices of ML systems development, testing and evaluation;
Work with product managers to help integrate the machine learning solutions and deliver on the desired user experience.


Requirements

Practical knowledge of applying machine learning or statistical techniques to solve real-world problems, ideally within the audio domain (e.g., sound recognition, speech processing, etc.).
Experience using Python and common data and machine learning-related libraries, such as Keras/TensorFlow or Pytorch, numpy, scipy, Pandas, etc.
Knowledge of basic audio or signal processing techniques desired.
Experience using cloud computing platforms, e.g., AWS or GCP desired.
Software Engineering skills encompassing software version control, unit testing, documentation, and continuous integration.


Benefits

The position is based at Here East, Stratford.
The position will require strong collaboration with teams globally and appropriate travel to visit potential partners, and other stakeholders


We value diversity — in backgrounds and in experiences. Security is a universal concern, and we need people from all backgrounds.

We are an Equal Opportunity Employer and our employees are people with different strengths, experiences and backgrounds, who share a passion for improving people's lives. We are committed to diversity and equality of opportunity for all and opposed to any form of less favorable treatment or harassment on the grounds of gender, marital status, civil partnership status, parental status, race, ethnic origin, color, nationality, national origin, disability, sexual orientation, religion/belief, gender reassignment and gender identity, age and those with caring responsibilities.

All of our employee’s points of view are key to our success, and inclusion is everyone's responsibility.
Show more ",Machine Learning Engineer
3500009408,Data Scientist - All Levels,Jai Kisan,"Exp: 1-4 years; SKILLS Python/R SQL Liner/Logistic Regression ModellingRisk ForestRLinear Regression Credit RiskDecision NetworksSupport JOB DESCRIPTION Responsibilities As part of the Data Science team, you will be part of the effort to transform Jai Kisan into an AI driven fintech company. We are looking for someone who has a proven track record of solving a variety of data science problems ( minimum 1 year of relevant work experience and a project portfolio on Github). As a member of the data science team, you will be involved in strategizing new projects that add value to the business and implement them end-to-end. These projects will involve analyzing data, making statistical inferences to gain deep insights and building predictive modelsto generate significant business value and aid more informed decision making. Day to day tasks will involve Identifying valuable data sources and automate collection processes Undertaking pre-processing of structured and unstructured data Analyzing large amounts of information to discover trends and patterns Building predictive models and machine-learning algorithms Presenting information using data visualization techniques Proposing solutions and strategies to business challenges Collaborating with other teams in the organization Skills Graduate or post graduate with experience in solving data science problems Proficient with Python/R and SQL Statistical and ML modelling techniques Linear/logistic regression (including advanced predictor selection techniques), classification (decision trees, random forests), Support VectorMachines (SVMs), neural networks, etc Algorithm Development Machine learning, Deep learning, and advanced Algorithmic solution development Ability to think strategically about Customer experience, business, product, and technical challenges Familiarity with tech stacks and ability to building scalable and production ready models Good written and verbal communication skills
Show more ",Machine Learning Engineer
